,date,user,location,text,label
379,2021-03-23 14:38:41,MURPHYPJ,IRELAND,PALM SUNDAY #ART https://t.co/r5AoAmEknh #wallart #homedecor #phonecases #coffee #mugs #Christianart  #PalmSunday… https://t.co/OU6WuXEDAt,0
380,2021-03-22 10:00:39,OptimumMedical,United Kingdom,"From #FFP3 to #TypeIIR, we offer a full range of #FaceMasks to suit your needs.

Find out more about our full #PPE… https://t.co/5WsQiYGcWR",0
381,2021-03-17 19:49:25,masque242,Europe,"Blue #dogs #festive #face #mask with filter pocket, Candy cane dogs print #facemask, reusable and washable pleated… https://t.co/w5xXxujewz",4
382,2021-03-17 14:15:06,therustyiris,"The Woods, NB, Canada ","When I venture out of my woodland hinding, I done my Bear #FaceMask. #IMadeThis by cutting the snout of a abandoned… https://t.co/uvr2qrCIJu",2
383,2021-03-24 14:13:49,PCMCamisetas,El Mundo,"Save up to 35% Off
#gifts #tshirts #homedecorideas #bags #mugs #tech #office #wallart #facemasks

Design Ghosts… https://t.co/WPuqH6pMj2",3
384,2021-03-18 07:14:29,HurmerintaArt,Finland,"Sally Swordfish art work is a drawing and painting mixed with photoart. Terrific for kids on shirts, home decor and… https://t.co/kFPpfVy0ME",0
385,2021-03-17 20:15:02,Moomettes,"New England, USA",Easter Egg Face Mask Pastel Blue Yellow Pink Purple Adjustable Fitted #Facemask #Kids Women Handmade USA… https://t.co/jX5QanRhL4,2
386,2021-03-19 16:29:31,DailyFinds4U,Norway,"Adult Premium Face Mask - Floral Denim https://t.co/QlKJ1zqmro 
Kids Premium Face Mask - Floral Denim… https://t.co/02wO4rzhuV",4
387,2021-03-20 14:08:03,H20_OWS,"Snetterton, Norfolk","Hygiene Products Available

☑️ Alcohol Wipes
☑️ Antimicrobial Spray
☑️ Sanitiser &amp; Degreaser
☑️ Alcohol… https://t.co/RnwCTX7BjA",1
388,2021-03-20 02:55:53,urbanpearlgirl,Dallas TX USA,Designer Multi Color Face Mask With Toggle Colorful Aboriginal Art Print Black and White Adjustable Face Covering O… https://t.co/JXTuSeVyrx,2
389,2021-03-18 19:06:19,BCsBargainBin,Etsy MERCARi eBay Zazzle,#Checkers and #Flowers #FaceMask Daisy Checks #Mask  https://t.co/znLihdVcjI via @zazzle #Zazzle #Zazzlemade… https://t.co/gxgy834VWX,2
390,2021-03-18 20:10:41,spoiledbratuk,"Glasgow, Scotland","And relax .... 
Avocado 🥑 clay mask, will leave your skin radiant 

#madbeauty #beauty #claymask #facemask #pamper… https://t.co/NLTHIcXJPj",4
391,2021-03-19 17:55:20,urbanpearlgirl,Dallas TX USA,Brown Face Mask With Toggle Orange Face Mask Colorful Aboriginal Art Print Adjustable Over The Head Face Covering W… https://t.co/EJOrx2rZmj,2
392,2021-03-23 10:45:22,SakshiPost,"Hyderabad, India",#Bihar Constable Aspirants' High Tech Copying Using Facemasks And Google Search #CrimeNews #National #facemasks… https://t.co/dMrHYlnoFr,1
393,2021-03-18 08:57:28,lilypan70282301,Jieyang Guangdong,"Disposable Face Mask Making Machine Wholesale Earloop Non Woven 3 Ply Medical Facemask
https://t.co/mlP3Wt9ykd
jkem… https://t.co/Xc22HlVSCd",4
394,2021-03-20 14:20:55,billytoatbags,"Philadelphia, PA","Spring has Sprung 
Pretty-Face Mask Shop online at ⬇️
https://t.co/HSTzvTWCiJ
.
#shopping #spring #Spring #Happy… https://t.co/n7qUcRuTrt",3
395,2021-03-17 23:49:26,masque242,Europe,"#Black and #white face #mask, #boho #cotton #facemask, reusable #washable mouth cover, #pattern #double layer face… https://t.co/fsnHiKM2h2",2
396,2021-03-24 05:01:52,urbanpearlgirl,Dallas TX USA,Designer Multi Color Face Mask With Toggle Colorful Aboriginal Art Print Black and White Adjustable Face Covering O… https://t.co/q5k7TLLsed,2
397,2021-03-18 05:19:25,masque242,Europe,"Old #norse mask, #Vikings #Compass #Odin Loki #pagan magic #symbols #Vegvisir navy jersey printed #handmade face… https://t.co/L0qLU4Giu3",2
398,2021-03-20 23:24:30,CathTabuena,,Got tired of seeing people wear 'shield visors' &amp; 'chin diapers' on the street. Made this graphic on @canva for our… https://t.co/o0SLJgVnBS,1
399,2021-03-18 14:58:02,Moomettes,"New England, USA",Garden Face Mask Gray Cotton Gardening Watering Can Washable  Handmade in USA https://t.co/9lqjCvcBNP #facemask,4
400,2021-03-21 06:57:34,urbanpearlgirl,Dallas TX USA,Colorful Designer Face Mask With Toggle Multi Color Aboriginal Art Print Mask Adjustable Face Covering Blue Green Y… https://t.co/824TqbLaGj,2
401,2021-03-19 02:30:11,Moomettes,"New England, USA",Jade Green Floral Face Mask Batik Yellow Flowers Adjustable | Etsy #etsyshop #etsyhandmade #facemasks… https://t.co/h4GCgTuDPv,2
402,2021-03-23 14:51:44,MURPHYPJ,IRELAND,#BUY ART PRINTS &amp; https://t.co/cXyKS8xBso #wallart #homedecor #phonecases #coffee #mugs #fleeceblankets… https://t.co/G2AI8UeHIL,0
403,2021-03-23 19:56:52,petaid911,"Sparks, NV","Brand New Be The First To Buy It!
Use Todays Red Savings Code 
https://t.co/WhSbu2Fck0 
Thank You Debra… https://t.co/U0vsDvUZni",3
404,2021-03-17 02:49:26,masque242,Europe,"#Peach #pink and #white #lace #facemask, #cotton jersey 3 layer, #bridal #wedding face mask, #handmade cloth mouth… https://t.co/53cfWNSqgG",2
405,2021-03-23 23:28:07,MGDezigns,Online,Classy Navy Football Balls Pattern Sports Premium Face Mask  https://t.co/jpiWj85Qd6 #football #covid #facemasks… https://t.co/Lwyo9Y93WD,2
406,2021-03-21 23:14:23,gthentic,,"#Amazon #Deals 33% off Simple Joys by Carter's Kids' 5-Pack #FaceMasks, Rainbows/Dots, One Size by Simple Joys by C… https://t.co/U9NiV8dXUt",3
407,2021-03-18 04:00:55,GloriousPasties,new york,"Working on a new fully rhinestoned face mask. These are lined with cotton, do have wire to shape around nose. You c… https://t.co/j7WlKsfZqz",4
408,2021-03-24 02:30:04,Moomettes,"New England, USA",Green Flowers Face Mask Floral White on Green Adjustable Fitted #Facemask Handmade USA #etsyshop #etsyhandmade… https://t.co/BtUIoDOiCW,2
409,2021-03-23 14:04:47,sookiesooker,SCOTLAND,"#stickers #mattstickers #glossystickers #transparentstickers #badges #pins #facemasks &amp; loads more 🥳

Get my art pr… https://t.co/7CohiZqj71",0
410,2021-03-20 00:45:03,Moomettes,"New England, USA",#Beach Face Mask #Tropical Colors Cotton Adjustable #Facemask Handmade USA https://t.co/XSYp2M1jQp #ROCTeam… https://t.co/SLlN7ol4H3,4
411,2021-03-20 14:58:20,armor_eos,,How should I wash fruit and vegetables in the time of Covid-19? #northerncalifornia #newsom #coronavirus… https://t.co/dPUZG9gt3K,0
412,2021-03-17 07:49:26,masque242,Europe,"#Black #rainbows face #mask, #cotton printed soft #reusable #washable mouth cover, #handmade #facemask All sizes, n… https://t.co/ahaKPgBEoG",4
413,2021-03-21 11:16:03,dfmckeever,"Scotland, United Kingdom",Please remember all the little ones who only know a world full of #facemasks when passing a baby or child this week… https://t.co/fI3d2RfbBN,0
414,2021-03-21 00:05:02,Moomettes,"New England, USA",Buttercup Yellow Face Mask Floral Flowers Blue White #etsyshop #etsyhandmade #facemasks #facemasksforsale #ROCTeam… https://t.co/IGfEHBaXsz,2
415,2021-03-17 04:59:02,ikali_studio,India,"Meow MEOW 🐱🐱😆😆

Hand Embroidered - free hand drawing 

#ikalistudiodesigns #handembroidery #custommade #cats… https://t.co/g6oRAP4D3m",2
416,2021-03-18 12:53:31,ScottDirectHQ,"Grangemouth, Scotland","Are you getting ready to get back into work? Whatever you need to keep your people and your customers safe, you'll… https://t.co/LENNSXS56b",1
417,2021-03-20 09:54:21,MURPHYPJ,IRELAND,#ART ON TOTE BAGS AND... https://t.co/zFUcAjkgEf #wallart #homedecor #phonecases #belfast #mugs #fleeceblankets… https://t.co/TKyjy4RZge,0
418,2021-03-21 15:58:04,urbanpearlgirl,Dallas TX USA,Adjustable Burnt Orange Face Mask With Toggle Colorful Australia Aboriginal Art Print Orange Brown Spiritual Women… https://t.co/SC0108wJrf,2
419,2021-03-18 06:00:20,urbanpearlgirl,Dallas TX USA,Route 66 Face Mask With Toggle Adjustable Over The Head Cotton Fashion Car Masks https://t.co/vDUjA7GEaC… https://t.co/97geKjvOnU,4
420,2021-03-23 20:01:17,urbanpearlgirl,Dallas TX USA,Mens Black Route 66 Adjustable Over the Head Face Mask Cotton Fashion Face Covering Alexander Henry Car Mask… https://t.co/IzSPRX5vLd,4
421,2021-03-17 12:54:00,DKent7673,,sweetness https://t.co/FqdO5vWDLR #tees #tshirts #apparel #hoodies #amazon #redbubble #dkskustomgear #kent73… https://t.co/X3lbrTBQ3V,0
422,2021-03-20 09:30:00,viro_armour,,"Clients are our back-bone! Get to know us through them! Choose #Viroarmour, choose #safety!

#facemasks #reusable… https://t.co/vNAvb6jiKv",0
423,2021-03-21 00:57:12,urbanpearlgirl,Dallas TX USA,Men's Face Mask Gray Adjustable Over the Head Cotton Mask With Toggle Grey Waves Face Covering… https://t.co/xcvMAba22x,4
424,2021-03-19 14:50:03,Pooks82Official,Somewhere imaginary ,"Just a sample of some things you can find at my #redbubble shop! 😎👍
 
https://t.co/D2za5wlGxQ

#acrylicblocks… https://t.co/nZxGpQwrQT",0
425,2021-03-22 02:58:45,urbanpearlgirl,Dallas TX USA,Designer Multi Color Face Mask With Toggle Colorful Aboriginal Art Print Black and White Adjustable Face Covering O… https://t.co/XB3pqyTrLA,2
426,2021-03-17 09:30:28,dev_angt,Planet Earth 🌎,#EASTER Bunny Eggs Pretty Pastels Kids &amp; Adult Cloth #FaceMask #mask #art  https://t.co/K1rlvHNfCy,2
427,2021-03-18 14:00:48,urbanpearlgirl,Dallas TX USA,Red Face Mask Fitted Over the Head Adjustable Blue Face Covering Colorful Aboriginal Art Print Scarlet Crimson Ruby… https://t.co/z2rL2KXpaM,2
428,2021-03-18 23:19:25,masque242,Europe,"#Unicorn #skeleton #facemask, #fitted fun #floral #Reusable and #washable #handmade face mask, dust home choir face… https://t.co/smo55FQxOR",4
429,2021-03-24 21:02:50,urbanpearlgirl,Dallas TX USA,Aboriginal Art Print Face Mask Black Blue Mask Washable Cotton Face Covering Spiritual Women… https://t.co/Ap07ALMFUb,2
430,2021-03-20 21:45:04,Moomettes,"New England, USA",Coral Floral Face Mask Yellow Blue Flowers #Facemask Handmade USA https://t.co/VVrmudoYRc #etsyshop #etsyhandmade… https://t.co/WiD3xgoewQ,2
431,2021-03-21 11:24:26,SRDHAIN,"UK, USA & anywhere else.","#innovation #technology #facemasks
#UNIQLO #AIRism #COVID19

UNIQLO Rolls Out AIRism Face Masks With Pretty Shades… https://t.co/jnxpmmAQFZ",2
432,2021-03-18 15:35:09,ag_geeks,"Philadelphia, PA",Superhero Team 100%Cotton Face Mask with Filter Pocket https://t.co/pUoT5y8gvd via @Etsy  #facemask #covid… https://t.co/s7E7qxd1sb,4
433,2021-03-21 12:24:47,Sunleil,,"Affordable Designer Cloth #FaceMasks you can buy for #Adults, with Unique #Artwork Printed on each #Mask - #Autumn… https://t.co/6jXkTd8blP",0
434,2021-03-22 12:41:58,PCMCamisetas,El Mundo,"#gifts #tshirts #homedecorideas #bags #mugs #tech #office #wallart #facemasks

Design Wild World #WestWorld #scifi… https://t.co/ApT4WgNWR8",0
435,2021-03-23 17:44:42,CleanBreathMask,,"Pink leopard print for the #BossLady! ✨

Stay safe and stylish with our pink leopard print while conquering the w… https://t.co/ryngOJyoJL",2
436,2021-03-19 14:55:09,urbanpearlgirl,Dallas TX USA,Adjustable Burnt Orange Face Mask With Toggle Colorful Australia Aboriginal Art Print Orange Brown Spiritual Women… https://t.co/rOgwVpOOXB,2
437,2021-03-20 14:49:25,masque242,Europe,"#Geometrical print #face #mask, #fitted  lycra and cotton #Reusable - #washable facemask, handmade dust face mask,… https://t.co/4gv9ObI6d8",4
438,2021-03-17 12:54:32,DKent7673,,Dk's Kustom Gear  (T-shirts) https://t.co/nZmBTcagLP #tees #tshirts #apparel #hoodies #amazon #redbubble… https://t.co/g5O8s8aXXj,0
439,2021-03-17 07:58:56,urbanpearlgirl,Dallas TX USA,Navy Stars Face Mask With Toggle Adjustable Face Mask Stars and Stripes Batik Cotton Fitted Over the Head Fashion F… https://t.co/QNZKeLC0XW,4
440,2021-03-22 13:00:17,Moomettes,"New England, USA",Pink Flowers Face Mask Blue Floral Adjustable Fitted #Facemask Handmade USA #etsyshop #etsyhandmade #facemasks… https://t.co/GcOAzAvr9K,2
441,2021-03-19 15:23:17,mtothebtothe,,When I go back to work am I still required to wear a face mask for 40 hours a week?!?!? #facemasks #lockdown,1
442,2021-03-18 16:00:29,HeadzUpBoutique,"Virginia Beach, VA","It's Thursday! FINALLY!

https://t.co/K64Pp5SraL

#Selfcare #Selflove #Selfcaretips #Selfcarethread #Selfcaretip… https://t.co/kLFjxL4ZkT",0
443,2021-03-18 13:20:08,GeekSupply,"Atlanta, GA","24 masks and face shields to protect yourself during COVID-19
https://t.co/0AqZsQwNvz #facemask #faceshield #COVID19",1
444,2021-03-24 11:53:43,orileystore,,"*STYLISH REUSABLE FACE MASK
*3-LAYER WITH MIDDLE NON-WOVEN FABRIC
*REUSABLE &amp; WASHABLE
*ENHANCED COMFORT LEVEL
*ONE… https://t.co/8JcLnEddHu",4
445,2021-03-20 15:39:04,LeeHillerDesign,Here There and Everywhere ,"🌸✋🌼😷💮👐🌸😷🌼✋💮
#facemasks #hearts #peacesymbol
#gifts #shoppingonline #healthandsafety #onlineshopping… https://t.co/xDqlpVXZ7n",1
446,2021-03-21 12:04:10,HitexJo,,"A healthy and optimistic future with the one and only Hitex disposable trusted face masks, where health , safety an… https://t.co/ved0w8FyZM",1
447,2021-03-24 03:30:09,Moomettes,"New England, USA",#Anchors Face Mask Red White Blue Fitted #Facemask Handmade USA #etsyshop #etsyhandmade #shopsmall #ROCTeam… https://t.co/uM8pKOn5LC,2
448,2021-03-18 18:13:23,LikeOldTat,#NHS #MedEd (Retired),You just know that people who wear a #UnionJack #facemask spend hours secretly licking it 🤢 https://t.co/SzIB4HAda6,1
449,2021-03-23 20:18:31,crowd_ranger,World,"FMCo. #facemask 
Introducing non-medical grade #masks sold in a set of 5 pcs. All masks are reusable and made up of… https://t.co/mMWSOf2IZV",4
450,2021-03-24 12:01:28,_SaniStation,UK,From this to this!  Quite a striking image don't you think?  Let's help you make a better impression at site entran… https://t.co/EpMiUXMP3V,0
451,2021-03-18 12:29:27,Headlines4You,USA,"For some reason, I don't blame the #airline. Who would think a horse would need a #facemask anyway? 
#ZeoliArmy https://t.co/XsEvepy27j",0
452,2021-03-22 08:40:25,MadeinBritainGB,United Kingdom,"New member Medisanitize produces a range of sanitising products, including sanitising wipes, 3-ply face masks, anti… https://t.co/W4kum6cbyX",1
453,2021-03-18 09:49:40,mkrivich,"Global, USA, Chicago",Twelve Reasons To Wear A Mask #facemask #coronavirus #collectivegood #savelives #blog #12reasons #okboomer https://t.co/L5NGRSBqp9,1
454,2021-03-23 20:45:00,TshirtPainter,,#Zazzle #BibleVerse and cute graphic cloth #facemasks  https://t.co/3clcsVnYZr   https://t.co/XvZfm7Pm5z,2
455,2021-03-17 08:02:22,safelyfeuvc,"Karachi, Pakistan","😍 Casual Kids Bluelight Blocking Flexible Glasses 😍 
 starting at Rs.1,200.00. 
Show now 👉👉 https://t.co/V2ZBTqzWg4… https://t.co/YRthb2hyBF",0
456,2021-03-20 14:19:51,TwoWayStraps,Philadelphia,"Spring has Sprung 
Pretty-Face Mask Shop online at ⬇️
https://t.co/jHvV2mg4Xu
.
#shopping #spring #Spring #Happy… https://t.co/KPB4lOJfP1",2
457,2021-03-23 11:57:10,jenerousfashion,"London, England","Need a new re-usable organic cotton face mask?

New prints added at https://t.co/aCky0qzuKS

#facemasks #organic… https://t.co/ypV84j11sf",4
458,2021-03-18 10:11:17,DKent7673,,sweetness https://t.co/FqdO5vWDLR #tees #tshirts #apparel #hoodies #amazon #redbubble #dkskustomgear #kent73… https://t.co/QuYDfWlz3t,0
459,2021-03-18 09:48:31,mkrivich,"Global, USA, Chicago","Former President Trump Was Hospitalized with COVID-19. Why Aren't You Wearing a Mask? 12 Reasons For.  #COVID19,… https://t.co/C8anBi72t9",1
460,2021-03-22 15:29:09,FiniteSupplies,"Leeds, England",Did you know that we have some of the most competitive prices on the market for MFA FFP2 and FFP3 masks?… https://t.co/uyeNEJAHeH,3
461,2021-03-17 22:30:19,Moomettes,"New England, USA",Coral Floral Face Mask Yellow Blue Flowers #Facemask Handmade USA https://t.co/VVrmudoYRc #etsyshop #etsyhandmade… https://t.co/7r3DMqLBwB,2
462,2021-03-22 21:15:40,webgrrlbiz,"Melbourne, Victoria","SOLD! 3x Tribal Shaman BlackWhite Face Mask • CP
Read the full article: Popular Face Mask designs
▸… https://t.co/ELo0sNlhrY",2
463,2021-03-18 19:10:17,BCsBargainBin,Etsy MERCARi eBay Zazzle,#PurpleMask Vortex #FaceMask Swirly Pattern Mask https://t.co/5J7mO6tSKT via @zazzle #Zazzlemade #Zazzledesigns… https://t.co/MFExcWG361,2
464,2021-03-19 02:01:38,urbanpearlgirl,Dallas TX USA,Colorful Aboriginal Art Print Face Mask With Toggle Black and White Adjustable Face Covering Over The Head Mask Bus… https://t.co/AuuuyKOGPW,2
465,2021-03-22 19:30:02,Moomettes,"New England, USA",Floral Maroon Cranberry Face Mask - Flowers - Beige Colors Neutral Earth Tones Cotton Adjustable Fitted… https://t.co/lKUx0S41Zl,4
466,2021-03-22 15:00:00,BuyDirectUSA,Missouri USA,Luosh USA Face Masks are made in the USA from American-made materials and shipped factory-direct from their plant l… https://t.co/nV2dIh3bPK,4
467,2021-03-17 06:21:32,PRC_official,Pakistan,"How to wear a face covering.

#pakistan #RedCrescent #facemask #COVID19 #StaySafe #coronavirus #ifrc https://t.co/DKIXVPMmm9",1
468,2021-03-19 11:54:58,urbanpearlgirl,Dallas TX USA,Multi Color Face Mask With Toggle Colorful Cotton Aboriginal Art Print Adjustable Over The Head Face Covering Austr… https://t.co/IM56fdy2bo,4
469,2021-03-23 15:00:55,urbanpearlgirl,Dallas TX USA,Colorful Aboriginal Art Print Face Mask With Toggle Black and White Adjustable Face Covering Over The Head Mask Bus… https://t.co/5CNT1tZk3q,2
470,2021-03-17 05:19:26,masque242,Europe,"#Black and #white #stripes #beanie, Black and white print cotton jersey double layer beanie, slouchy beanie Average… https://t.co/NgHsBTnlmj",2
471,2021-03-22 21:59:53,urbanpearlgirl,Dallas TX USA,Red Face Mask Reusable Washable Cotton Over The Head Face Mask Scarlet Crimson Ruby Red Print Face Covering… https://t.co/UWpSPTC1Nk,4
472,2021-03-18 20:39:14,Joeanthony_nyc,#StGeorge~#StatenIsland~#NYC,#Hope #USA #CDC chief warns us of #COVID19 surge after more than 1.3 million #Americans traveled around… https://t.co/Xgy3ieytSU,1
473,2021-03-24 16:02:32,urbanpearlgirl,Dallas TX USA,Blue Face Mask With Toggle Adjustable Over the Head Fashion Mask Blue Waves Face Covering https://t.co/eudIfgAGCM… https://t.co/r8CZ73IziI,2
474,2021-03-22 16:06:00,BeletteLePink,España,"15%   OFF @redbubble
#spring sale 🌸🌸🌸
 #findyourthing 
🦝🦊🦝
#facemasks #apparel by @BeletteLePink
#wolves #weasels… https://t.co/t2pPiNzKcq",0
475,2021-03-22 23:30:08,Moomettes,"New England, USA",Mauve Face Mask Floral Flowers Adjustable Fitted #Facemask Handmade USA #etsyshop #etsyhandmade #shopsmall #ROCTeam… https://t.co/Y3bJ5qdE9g,2
476,2021-03-22 19:45:19,MyDigital,"Oswego, NY","#SaveMore w/ #LocalPickup: #CNY customers can get #exclusive #PPE #discounts for choosing #StorePickup at checkout,… https://t.co/J5EySlWW8b",0
